,Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Total_Engagement,Engagement_Rate,Virality_Score
1230,Post_1231,Instagram,#Challenge,Tweet,Germany,1021135,442784,49480,32668,High,524932,0.5141,0.5625230748138101
1231,Post_1232,Twitter,#Music,Tweet,USA,2616896,411249,93026,8004,High,512279,0.1958,0.23130647912641542
1232,Post_1233,Instagram,#Fitness,Reel,Canada,80333,106027,74544,43880,Low,224451,2.794,3.7219449043357025
1233,Post_1234,YouTube,#Dance,Post,USA,2286789,161388,40096,47798,Medium,249282,0.109,0.1265433758864504
1234,Post_1235,Twitter,#Tech,Tweet,Canada,803980,242545,76839,34020,Low,353404,0.4396,0.5351414214283937
1235,Post_1236,YouTube,#Fitness,Reel,Japan,1658169,328783,1574,11658,High,342015,0.2063,0.20720988029567552
1236,Post_1237,Twitter,#Dance,Post,Japan,723296,216935,93964,23402,Low,334301,0.4622,0.5921019886740698
1237,Post_1238,TikTok,#Tech,Tweet,Japan,3206060,426226,17467,29795,High,473488,0.1477,0.15313344104601911
1238,Post_1239,TikTok,#Tech,Post,Japan,1655182,289945,93775,32084,High,415804,0.2512,0.3078688627595032
1239,Post_1240,TikTok,#Viral,Video,Australia,1476674,464620,19688,29990,Low,514298,0.3483,0.3616140055286407
1240,Post_1241,Twitter,#Viral,Shorts,Brazil,1771174,91099,97414,3140,Low,191653,0.1082,0.16320643821555647
1241,Post_1242,TikTok,#Challenge,Reel,Australia,3327212,134040,6283,36793,High,177116,0.0532,0.05512092406495288
1242,Post_1243,TikTok,#Gaming,Post,India,690673,437322,28171,24122,Medium,489615,0.7089,0.7496832799313133
1243,Post_1244,YouTube,#Gaming,Tweet,Australia,3569008,137418,23331,49305,Medium,210054,0.0589,0.06539212016336192
1244,Post_1245,TikTok,#Dance,Tweet,Brazil,3099684,153065,41200,7632,Low,201897,0.0651,0.07842638152792349
1245,Post_1246,Twitter,#Music,Reel,Japan,3710671,76950,26333,7103,Medium,110386,0.0297,0.03684481863253304
1246,Post_1247,Instagram,#Education,Post,Canada,3188483,368317,49091,21981,Low,439389,0.1378,0.1532013813465526
1247,Post_1248,TikTok,#Comedy,Live Stream,USA,2801347,499380,60311,12282,High,571973,0.2042,0.22570713303278744
1248,Post_1249,TikTok,#Challenge,Live Stream,USA,2248578,93218,59577,14331,Medium,167126,0.0743,0.100820607512837
1249,Post_1250,Twitter,#Music,Live Stream,Australia,1609482,403027,23102,44642,High,470771,0.2925,0.3068521424905653
1250,Post_1251,YouTube,#Challenge,Live Stream,Brazil,4251376,37945,3378,26696,Low,68019,0.016,0.016793856859520305
1251,Post_1252,YouTube,#Challenge,Reel,India,1358058,300720,59766,43145,Medium,403631,0.2972,0.3412203307958865
1252,Post_1253,TikTok,#Tech,Tweet,India,2606224,69943,67574,13284,Medium,150801,0.0579,0.08378980471363935
1253,Post_1254,Instagram,#Viral,Video,Brazil,3442475,429165,1181,16421,Medium,446767,0.1298,0.13012382079753665
1254,Post_1255,Twitter,#Dance,Live Stream,Australia,3909627,162796,63419,5547,High,231762,0.0593,0.07550106442379285
1255,Post_1256,YouTube,#Education,Post,Germany,4022893,120768,54001,43214,Medium,217983,0.0542,0.06760905646757197
1256,Post_1257,TikTok,#Fitness,Live Stream,Canada,2288198,160224,63631,2779,High,226634,0.099,0.12685309575482542
1257,Post_1258,YouTube,#Fashion,Post,Germany,1707547,468293,62396,41097,Medium,571786,0.3349,0.3713994402496681
1258,Post_1259,TikTok,#Dance,Reel,USA,167982,473290,53315,22117,High,548722,3.2666,3.583937564739079
1259,Post_1260,Twitter,#Tech,Shorts,India,1723036,269685,15870,11719,Low,297274,0.1725,0.1817396734601018
1260,Post_1261,Instagram,#Tech,Video,Germany,1368137,220395,47904,42984,Low,311283,0.2275,0.26253730437814343
1261,Post_1262,Instagram,#Comedy,Shorts,Brazil,1753723,413003,90078,39688,High,542769,0.3095,0.36085915506610794
1262,Post_1263,Twitter,#Music,Live Stream,USA,4289386,188014,39473,14691,Low,242178,0.0565,0.06566231157559614
1263,Post_1264,Twitter,#Comedy,Video,USA,3356274,322024,4474,33051,High,359549,0.1071,0.10846045346714839
1264,Post_1265,Instagram,#Dance,Tweet,Germany,2213124,480760,63167,20082,High,564009,0.2548,0.2833894530988774
1265,Post_1266,TikTok,#Comedy,Video,Canada,1714956,137707,28180,47207,Medium,213094,0.1243,0.14068815759704623
1266,Post_1267,TikTok,#Comedy,Shorts,UK,2347135,149856,83261,13888,Low,247005,0.1052,0.14071027018045404
1267,Post_1268,YouTube,#Tech,Reel,Canada,3849864,429897,10666,23842,Medium,464405,0.1206,0.12339942397965227
1268,Post_1269,TikTok,#Fitness,Shorts,USA,2458064,428601,16411,12329,Medium,457341,0.1861,0.19273379374987795
1269,Post_1270,TikTok,#Fashion,Tweet,UK,4138951,356632,57983,12027,High,426642,0.1031,0.11708884690831083
1270,Post_1271,Twitter,#Tech,Reel,USA,786091,115476,45804,33532,Low,194812,0.2478,0.3060917883552922
1271,Post_1272,Instagram,#Comedy,Tweet,Australia,2428341,178208,2717,10620,High,191545,0.0789,0.07999782567604796
1272,Post_1273,Instagram,#Music,Reel,Australia,1934060,55050,41483,39848,Medium,136381,0.0705,0.09196405488971386
1273,Post_1274,YouTube,#Comedy,Live Stream,UK,3328075,305353,8424,46784,Medium,360561,0.1083,0.11087039805292849
1274,Post_1275,Instagram,#Challenge,Shorts,India,4618662,1774,38568,31300,Low,71642,0.0155,0.02386188900595021
1275,Post_1276,YouTube,#Education,Video,Brazil,2637799,128740,47263,25381,Low,201384,0.0763,0.09426305795096594
1276,Post_1277,Twitter,#Viral,Post,Japan,1021175,427434,92929,40158,Medium,560521,0.5489,0.6399001150635297
1277,Post_1278,Instagram,#Fashion,Post,India,136708,9741,60279,1977,Medium,71997,0.5266,0.9675805366181935
1278,Post_1279,TikTok,#Tech,Live Stream,Brazil,4820047,240695,76116,10533,Low,327344,0.0679,0.08370457798440555
1279,Post_1280,YouTube,#Tech,Video,Canada,1417619,261333,28832,33631,Medium,323796,0.2284,0.24874666606471837
1280,Post_1281,Instagram,#Challenge,Shorts,Canada,3373662,127818,52586,17121,Medium,197525,0.0585,0.07413635390860139
1281,Post_1282,Twitter,#Viral,Live Stream,Australia,280264,24388,40754,36005,Low,101147,0.3609,0.506311905917278
1282,Post_1283,YouTube,#Dance,Post,Brazil,1412186,348080,24255,47797,Low,420132,0.2975,0.314680219177927
1283,Post_1284,YouTube,#Comedy,Live Stream,Australia,2440607,59389,15997,21735,Low,97121,0.0398,0.04634830597470219
1284,Post_1285,YouTube,#Viral,Live Stream,Canada,1212383,134452,16512,26744,Low,177708,0.1466,0.1601969014742041
1285,Post_1286,YouTube,#Education,Shorts,India,2561337,468506,33962,5509,Low,507977,0.1983,0.21158441860637628
1286,Post_1287,YouTube,#Dance,Post,Japan,886874,374139,41228,35296,High,450663,0.5081,0.5546345929636003
1287,Post_1288,TikTok,#Tech,Tweet,Brazil,1622096,119815,41769,1529,Medium,163113,0.1006,0.12630695100659886
1288,Post_1289,Instagram,#Gaming,Post,Brazil,946358,304294,25948,35055,Low,365297,0.386,0.41342177061957525
1289,Post_1290,Twitter,#Music,Video,Germany,4119667,242655,41085,3854,High,287594,0.0698,0.0797829047833235
1290,Post_1291,TikTok,#Education,Post,USA,3974573,400911,46622,18136,Low,465669,0.1172,0.12889208475979683
1291,Post_1292,YouTube,#Challenge,Post,India,2764814,67913,48844,32596,Low,149353,0.054,0.0716854732361743
1292,Post_1293,Instagram,#Dance,Post,Canada,3105914,310842,86059,25445,Low,422346,0.136,0.1636893358927517
1293,Post_1294,YouTube,#Fitness,Video,UK,2289887,411599,6923,34729,High,453251,0.1979,0.20095926130852745
1294,Post_1295,YouTube,#Education,Video,Japan,1213734,342720,58380,21282,Medium,422382,0.348,0.39610161699350926
1295,Post_1296,YouTube,#Fitness,Video,Germany,264136,434933,9642,7876,High,452451,1.7129,1.7494510403731411
1296,Post_1297,Twitter,#Dance,Shorts,Germany,1661537,8669,88291,10996,Low,107956,0.065,0.11811172426494264
1297,Post_1298,Instagram,#Music,Live Stream,UK,643763,472554,57987,11509,High,542050,0.842,0.9320774881439288
1298,Post_1299,TikTok,#Dance,Reel,Australia,1296499,230354,67311,23584,Low,321249,0.2478,0.29969942128763694
1299,Post_1300,TikTok,#Comedy,Post,Germany,1205102,220248,24146,6273,High,250667,0.208,0.22804127783374353
1300,Post_1301,Twitter,#Comedy,Post,India,3264905,287339,75893,22514,Low,385746,0.1181,0.14139431315765696
1301,Post_1302,TikTok,#Fashion,Tweet,Japan,4295107,52742,18986,7245,Medium,78973,0.0184,0.02280711516616466
1302,Post_1303,YouTube,#Tech,Tweet,Canada,736289,485171,37329,48944,Medium,571444,0.7761,0.8268125695209354
1303,Post_1304,Twitter,#Gaming,Tweet,UK,961783,142483,59165,21732,Medium,223380,0.2323,0.29377208788260967
1304,Post_1305,Instagram,#Challenge,Live Stream,UK,3171066,339557,4006,12554,Medium,356117,0.1123,0.1135652805712653
1305,Post_1306,YouTube,#Comedy,Live Stream,Canada,2389579,152619,48984,25191,Medium,226794,0.0949,0.11540861381858478
1306,Post_1307,TikTok,#Challenge,Shorts,India,804183,164716,88378,8578,Medium,261672,0.3254,0.4352864957354234
1307,Post_1308,Twitter,#Music,Reel,India,278830,96874,13638,40689,Medium,151201,0.5423,0.5911810063479539
1308,Post_1309,YouTube,#Fitness,Shorts,UK,894414,424359,9498,48618,High,482475,0.5394,0.5500506476866418
1309,Post_1310,YouTube,#Viral,Reel,UK,3175002,317730,81407,42155,Low,441292,0.139,0.16462950259558892
1310,Post_1311,YouTube,#Dance,Reel,Brazil,2362838,3194,35532,3408,High,42134,0.0178,0.032869794712968047
1311,Post_1312,TikTok,#Dance,Video,USA,2010391,142135,17115,37585,Low,196835,0.0979,0.10642208406225456
1312,Post_1313,Twitter,#Music,Tweet,UK,1333519,33634,67008,19020,Medium,119662,0.0897,0.13998300736622427
1313,Post_1314,TikTok,#Challenge,Video,USA,2851867,407380,86927,39494,Low,533801,0.1872,0.2176567140052464
1314,Post_1315,Instagram,#Education,Reel,Canada,330476,485696,2619,4585,Low,492900,1.4915,1.4994099420230214
1315,Post_1316,Twitter,#Comedy,Post,Australia,1068462,397476,34854,18603,Medium,450933,0.422,0.45466006278183035
1316,Post_1317,Twitter,#Tech,Live Stream,Australia,370537,271989,18364,40465,Low,330818,0.8928,0.9423674288937407
1317,Post_1318,Twitter,#Fitness,Video,Germany,2055018,318200,34749,4831,High,357780,0.1741,0.19101000575177443
1318,Post_1319,Instagram,#Dance,Video,Brazil,1179104,355660,14269,32625,Medium,402554,0.3414,0.3535082571172687
1319,Post_1320,Twitter,#Fashion,Reel,USA,842477,301736,68814,19088,Low,389638,0.4625,0.5441715322792194
1320,Post_1321,Instagram,#Fashion,Live Stream,India,739337,157550,81164,9915,Medium,248629,0.3363,0.4460658671214886
1321,Post_1322,Twitter,#Fitness,Shorts,Australia,4500031,189284,97120,44811,Medium,331215,0.0736,0.09518489983735667
1322,Post_1323,YouTube,#Education,Tweet,UK,1215133,357427,68104,34015,Low,459546,0.3782,0.4342323021430576
1323,Post_1324,Instagram,#Challenge,Post,Brazil,449348,35182,4716,18161,High,58059,0.1292,0.13970241327434416
1324,Post_1325,Twitter,#Dance,Reel,India,1190740,213240,94333,16398,Medium,323971,0.2721,0.35129751247123636
1325,Post_1326,YouTube,#Fashion,Post,Brazil,1118979,426061,23299,8196,Medium,457556,0.4089,0.42972656323309016
1326,Post_1327,Instagram,#Fashion,Tweet,Brazil,4007152,432650,96770,7738,Medium,537158,0.134,0.15819913993779122
1327,Post_1328,Twitter,#Fashion,Post,Japan,3390112,413183,6201,2949,Low,422333,0.1246,0.1264070331599664
1328,Post_1329,Instagram,#Viral,Reel,Canada,4223266,5635,13422,13879,Low,32936,0.0078,0.010976812732136692
1329,Post_1330,Twitter,#Tech,Tweet,USA,837863,264887,35633,21578,High,322098,0.3844,0.4269564355986599
1330,Post_1331,Twitter,#Viral,Tweet,Germany,3425267,229865,43423,22490,Low,295778,0.0864,0.09902906839087289
1331,Post_1332,Twitter,#Education,Shorts,Germany,4347648,241142,55800,165,High,297107,0.0683,0.08117193480244951
1332,Post_1333,TikTok,#Music,Video,UK,2454558,271958,31163,46231,High,349352,0.1423,0.1550238372855724
1333,Post_1334,Twitter,#Fitness,Video,Brazil,4328041,127158,91300,2263,Low,220721,0.051,0.07209289375955542
1334,Post_1335,TikTok,#Tech,Live Stream,Germany,4511744,254344,59222,41866,Medium,355432,0.0788,0.09190548045279165
1335,Post_1336,YouTube,#Fashion,Live Stream,Japan,4610463,425376,84697,14385,Medium,524458,0.1138,0.13212447426646737
1336,Post_1337,Instagram,#Education,Live Stream,Germany,2277825,468829,14948,24904,Low,508681,0.2233,0.22988113661058246
1337,Post_1338,YouTube,#Music,Live Stream,Japan,3893120,140608,79169,3536,High,223313,0.0574,0.07769655186585567
1338,Post_1339,TikTok,#Gaming,Video,Canada,323133,316119,92969,275,Low,409363,1.2669,1.5545673143875742
1339,Post_1340,TikTok,#Comedy,Reel,Japan,4714288,367578,82639,34084,High,484301,0.1027,0.12025994169214949
1340,Post_1341,Instagram,#Viral,Reel,Japan,2449412,260270,93639,48015,Medium,401924,0.1641,0.20231916884542087
1341,Post_1342,Instagram,#Fashion,Video,Germany,3525460,12794,64359,44733,Low,121886,0.0346,0.05282856705224283
1342,Post_1343,YouTube,#Viral,Reel,Canada,4742368,54608,90554,26913,Medium,172075,0.0363,0.05537929574423579
1343,Post_1344,Instagram,#Fashion,Reel,Australia,2884482,205837,18884,34478,High,259199,0.0899,0.09640656450620944
1344,Post_1345,TikTok,#Education,Tweet,Japan,2816091,31691,13582,28775,Medium,74048,0.0263,0.031117602378616317
1345,Post_1346,Twitter,#Challenge,Tweet,Canada,4467747,342278,65649,39380,Medium,447307,0.1001,0.11481312616851402
1346,Post_1347,YouTube,#Music,Reel,USA,4985164,47700,96055,48941,High,192696,0.0387,0.05792206635528942
1347,Post_1348,TikTok,#Comedy,Shorts,Germany,4745468,126563,37361,35102,High,199026,0.0419,0.049813211257561954
1348,Post_1349,YouTube,#Tech,Video,UK,4193386,430264,84216,12887,Low,527367,0.1258,0.14584467063132275
1349,Post_1350,YouTube,#Education,Tweet,USA,1406438,73183,6162,13527,Medium,92872,0.066,0.07041476410620305
1350,Post_1351,YouTube,#Dance,Live Stream,Germany,4920264,398327,3628,34070,Medium,436025,0.0886,0.0893555711644741
1351,Post_1352,TikTok,#Fitness,Live Stream,Australia,675163,272637,95308,27495,High,395440,0.5857,0.7268585511943042
1352,Post_1353,YouTube,#Fitness,Shorts,Germany,3156979,486439,65910,47543,Medium,599892,0.19,0.2108984570375666
1353,Post_1354,Twitter,#Dance,Reel,Canada,2825287,117638,95968,7429,High,221035,0.0782,0.11220205239326128
1354,Post_1355,Instagram,#Comedy,Live Stream,India,4880933,424044,36411,15765,Low,476220,0.0976,0.10502725605944602
1355,Post_1356,TikTok,#Comedy,Shorts,Japan,203380,209884,73618,20779,Low,304281,1.4961,1.858093224505851
1356,Post_1357,Instagram,#Viral,Live Stream,Germany,1591371,457773,5808,24319,High,487900,0.3066,0.31024066669557254
1357,Post_1358,Twitter,#Tech,Shorts,India,3671946,28063,80288,21251,Low,129602,0.0353,0.05716042665115446
1358,Post_1359,Instagram,#Music,Shorts,Germany,4747943,215327,30817,27401,High,273545,0.0576,0.06410397091961718
1359,Post_1360,Twitter,#Fashion,Live Stream,Germany,2578412,251504,84789,13528,Medium,349821,0.1357,0.16855723600417621
1360,Post_1361,YouTube,#Viral,Video,India,1449220,225649,39904,16363,Low,281916,0.1945,0.2220642828556051
1361,Post_1362,YouTube,#Challenge,Post,Japan,597344,17521,66825,29302,Medium,113648,0.1903,0.3021257432902984
1362,Post_1363,TikTok,#Comedy,Video,Canada,1009899,476137,3228,47964,Low,527329,0.5222,0.5253564960456442
1363,Post_1364,YouTube,#Fashion,Shorts,USA,3120029,151582,8928,27509,Medium,188019,0.0603,0.06312345173714731
1364,Post_1365,TikTok,#Gaming,Tweet,Australia,2364689,57101,14115,11231,High,82447,0.0349,0.04083496815014575
1365,Post_1366,YouTube,#Gaming,Video,Canada,853053,422491,51824,41589,Low,515904,0.6048,0.6655248853236552
1366,Post_1367,TikTok,#Dance,Post,Germany,318179,247637,74541,9632,Low,331810,1.0428,1.2771144544423108
1367,Post_1368,Twitter,#Fashion,Tweet,UK,2205622,171076,81828,23677,Medium,276581,0.1254,0.1624979257551838
1368,Post_1369,TikTok,#Viral,Post,Canada,963137,158489,94198,2651,Low,255338,0.2651,0.36291410256277146
1369,Post_1370,Twitter,#Tech,Video,Canada,4356359,427373,98628,27675,Low,553676,0.1271,0.14973605251541483
1370,Post_1371,Instagram,#Challenge,Tweet,Australia,1180989,109429,18098,33218,Medium,160745,0.1361,0.1514349413923415
1371,Post_1372,YouTube,#Challenge,Reel,Brazil,3465465,146955,2010,4596,High,153561,0.0443,0.044891811055659196
1372,Post_1373,Instagram,#Comedy,Reel,India,2744810,30544,94790,20833,Medium,146167,0.0533,0.08778640415912213
1373,Post_1374,Twitter,#Fitness,Video,UK,4517381,232135,69688,1995,Low,303818,0.0673,0.08268197878372446
1374,Post_1375,Twitter,#Fitness,Video,Canada,4496073,124732,19857,2918,Medium,147507,0.0328,0.03722448456686535
1375,Post_1376,Instagram,#Fashion,Live Stream,Germany,323411,56058,33031,39409,High,128498,0.3973,0.4994542548027123
1376,Post_1377,YouTube,#Education,Reel,Germany,1690683,485592,49331,19554,High,554477,0.328,0.35713850556254484
1377,Post_1378,TikTok,#Music,Reel,Canada,4125312,360231,50867,10401,Medium,421499,0.1022,0.11450430900741568
1378,Post_1379,Instagram,#Education,Reel,India,3262393,454181,90442,5100,Low,549723,0.1685,0.19622559268610495
1379,Post_1380,TikTok,#Fitness,Shorts,Brazil,1323089,321120,43717,31601,High,396438,0.2996,0.33267225409628526
1380,Post_1381,YouTube,#Fitness,Reel,Germany,4993673,462012,14851,39245,Low,516108,0.1034,0.10632634535741527
1381,Post_1382,YouTube,#Gaming,Shorts,USA,1871397,491635,26412,40281,High,558328,0.2983,0.3124617598510631
1382,Post_1383,Twitter,#Music,Live Stream,Germany,1091382,169871,69296,28132,Medium,267299,0.2449,0.3084117201859661
1383,Post_1384,Instagram,#Gaming,Tweet,Brazil,3717231,417599,10888,30642,Low,459129,0.1235,0.1264427742047777
1384,Post_1385,Twitter,#Challenge,Shorts,UK,3351844,109560,72783,24165,High,206508,0.0616,0.08332458193161735
1385,Post_1386,YouTube,#Education,Post,USA,1088400,219478,50960,9544,Low,279982,0.2572,0.30406284454244764
1386,Post_1387,TikTok,#Music,Tweet,UK,1068851,486900,57469,18804,Low,563173,0.5269,0.580662786487546
1387,Post_1388,YouTube,#Tech,Shorts,Brazil,4256215,226028,42182,44655,Low,312865,0.0735,0.08341848332379825
1388,Post_1389,Twitter,#Education,Post,Canada,2875825,267989,33779,31998,High,333766,0.1161,0.12780506463362687
1389,Post_1390,YouTube,#Tech,Tweet,Germany,1064061,290505,80733,47868,Low,419106,0.3939,0.4697465652815017
1390,Post_1391,TikTok,#Fitness,Reel,Canada,3806689,20540,47457,9403,High,77400,0.0203,0.032799369741000645
1391,Post_1392,Twitter,#Gaming,Post,Japan,4581334,82540,38617,2955,High,124112,0.0271,0.0355200035622812
1392,Post_1393,TikTok,#Challenge,Shorts,India,1122575,36002,75771,49277,Medium,161050,0.1435,0.2109622965058014
1393,Post_1394,TikTok,#Gaming,Video,UK,3589440,232704,14507,29927,High,277138,0.0772,0.08125083578496925
1394,Post_1395,Twitter,#Viral,Post,Canada,3436501,353078,6086,47414,Medium,406578,0.1183,0.12008260727990476
1395,Post_1396,YouTube,#Education,Live Stream,Australia,4946463,445158,72002,36183,Low,553343,0.1119,0.12642265796792576
1396,Post_1397,Twitter,#Challenge,Reel,USA,1687923,409229,27714,13106,Medium,450049,0.2666,0.28304786415020117
1397,Post_1398,TikTok,#Dance,Live Stream,Brazil,924656,154970,2083,31448,High,188501,0.2039,0.20611340866224845
1398,Post_1399,YouTube,#Gaming,Shorts,USA,3630952,413617,89862,4384,Medium,507863,0.1399,0.16461936153383466
1399,Post_1400,Instagram,#Comedy,Live Stream,Australia,23823,40878,92816,32364,Medium,166058,6.9705,10.866557528438904
1400,Post_1401,Twitter,#Tech,Video,Germany,3270361,115776,61334,8923,Low,186033,0.0569,0.07563905024552335
1401,Post_1402,TikTok,#Fitness,Video,UK,534126,87051,54840,1455,Medium,143346,0.2684,0.3710472809786455
1402,Post_1403,TikTok,#Comedy,Video,Germany,4126231,268495,57440,8547,Medium,334482,0.0811,0.09498304869504398
1403,Post_1404,YouTube,#Tech,Tweet,India,4883178,104079,97157,25266,Medium,226502,0.0464,0.06628040182028998
1404,Post_1405,Instagram,#Music,Post,UK,1749951,204875,35997,12109,Low,252981,0.1446,0.1651349094917515
